"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"Reactome Fc epsilon receptor (FCERI) signaling",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0099009900990099,0.188118811881188,0.0198019801980198,0.0099009900990099,0.0396039603960396,0.97029702970297,0.0297029702970297,0.524752475247525,0.0099009900990099,0.0099009900990099,0.603960396039604,0.257425742574257,0.0099009900990099,0.158415841584158,0.910891089108911,0.178217821782178,0.158415841584158,0.118811881188119,0.277227722772277,0.861386138613861,0.475247524752475,1,0.792079207920792,0.0792079207920792,0.0099009900990099,0.217821782178218,0.0891089108910891,0.0099009900990099,0.148514851485149,0.99009900990099,0.0297029702970297,0.138613861386139,0.0099009900990099,0.0099009900990099,0.138613861386139,0.99009900990099,0.0099009900990099,0.613861386138614,0.326732673267327,0.0396039603960396,1,0.97029702970297,0.0198019801980198,0.0198019801980198,0.0396039603960396,0.0099009900990099,0.0396039603960396,1,0.0099009900990099,1,1,0.217821782178218
"Reactome Fcgamma receptor (FCGR) dependent phagocytosis",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.138613861386139,0.0099009900990099,0.237623762376238,1,0.198019801980198,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.0198019801980198,0.108910891089109,0.0099009900990099,0.0891089108910891,0.851485148514851,0.0297029702970297,0.0099009900990099,0.0099009900990099,0.158415841584158,0.663366336633663,0.0099009900990099,1,0.445544554455446,0.732673267326733,0.0099009900990099,0.0297029702970297,0.336633663366337,0.0099009900990099,0.326732673267327,1,0.0693069306930693,0.0396039603960396,0.396039603960396,0.0099009900990099,0.405940594059406,0.99009900990099,0.099009900990099,1,0.0099009900990099,0.227722772277228,1,0.227722772277228,0.108910891089109,0.128712871287129,0.0099009900990099,0.108910891089109,0.0792079207920792,1,0.148514851485149,1,0.128712871287129,0.267326732673267
"Reactome Formation of a pool of free 40S subunits",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.346534653465347,0.0099009900990099,0.0099009900990099,1,0.99009900990099,0.0099009900990099,1,0.940594059405941,0.0297029702970297,0.306930693069307,0.0099009900990099,0.0099009900990099,1,0.97029702970297,0.0297029702970297,1,0.495049504950495,0.0693069306930693,0.326732673267327,0.524752475247525,1,0.188118811881188,0.207920792079208,1,0.95049504950495,0.316831683168317,0.0099009900990099,0.97029702970297,0.881188118811881,0.0198019801980198,1,0.663366336633663,0.0099009900990099,1,0.97029702970297,0.0099009900990099,0.584158415841584,0.891089108910891,0.138613861386139,0.0198019801980198,1,1,0.257425742574257,1,0.653465346534653,1,1,0.841584158415842,1,0.841584158415842,0.623762376237624,1,1,0.940594059405941
"Reactome Formation of the beta-catenin:TCF transactivating complex",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.297029702970297,0.0099009900990099,0.0099009900990099,0.277227722772277,0.0099009900990099,0.0396039603960396,1,0.792079207920792,0.138613861386139,0.148514851485149,0.0099009900990099,0.0099009900990099,0.524752475247525,0.0099009900990099,0.0099009900990099,1,0.524752475247525,0.099009900990099,0.544554455445545,0.198019801980198,0.435643564356436,1,0.445544554455446,1,0.732673267326733,0.643564356435644,0.0099009900990099,0.465346534653465,0.0198019801980198,0.0099009900990099,1,0.772277227722772,0.207920792079208,0.514851485148515,0.0594059405940594,0.0792079207920792,1,0.336633663366337,0.237623762376238,0.306930693069307,1,1,0.95049504950495,1,0.0198019801980198,1,0.792079207920792,0.0792079207920792,1,0.98019801980198,0.534653465346535,1,1,0.207920792079208
"Reactome Formation of the ternary complex, and subsequently, the 43S complex",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.227722772277228,0.0099009900990099,0.0099009900990099,1,0.95049504950495,0.108910891089109,1,0.653465346534653,0.108910891089109,0.178217821782178,0.0099009900990099,0.0099009900990099,1,0.98019801980198,0.148514851485149,1,0.306930693069307,0.0495049504950495,0.237623762376238,0.237623762376238,1,0.099009900990099,0.158415841584158,1,0.861386138613861,0.158415841584158,0.0099009900990099,0.811881188118812,0.861386138613861,0.148514851485149,1,0.376237623762376,0.0297029702970297,1,0.821782178217822,0.0594059405940594,0.396039603960396,0.821782178217822,0.405940594059406,0.0297029702970297,0.524752475247525,1,0.99009900990099,0.97029702970297,0.099009900990099,1,0.920792079207921,0.95049504950495,1,0.742574257425743,0.772277227722772,1,1,0.811881188118812
"Reactome G alpha (12/13) signalling events",1,1,1,1,1,1,1,1,1,1,1,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.702970297029703,0.0495049504950495,0.0099009900990099,0.128712871287129,0.772277227722772,0.643564356435644,0.0495049504950495,0.0198019801980198,0.198019801980198,0.0891089108910891,0.217821782178218,0.099009900990099,1,0.584158415841584,0.247524752475248,0.0099009900990099,0.0495049504950495,0.0198019801980198,0.148514851485149,0.0396039603960396,1,0.693069306930693,1,0.0099009900990099,0.445544554455446,0.148514851485149,0.0099009900990099,0.0594059405940594,0.752475247524752,0.613861386138614,0.712871287128713,0.108910891089109,0.0198019801980198,0.178217821782178,0.485148514851485,0.613861386138614,0.0693069306930693,0.0099009900990099,0.128712871287129,1,0.97029702970297,0.0198019801980198,0.0594059405940594,0.306930693069307,0.0693069306930693,0.099009900990099,1,0.227722772277228,1,1,0.207920792079208
"Reactome GPVI-mediated activation cascade",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.0099009900990099,0.465346534653465,0.0693069306930693,0.0099009900990099,0.247524752475248,0.910891089108911,0.0396039603960396,0.099009900990099,0.0198019801980198,0.0099009900990099,0.207920792079208,0.0792079207920792,0.0099009900990099,1,0.524752475247525,0.267326732673267,0.0198019801980198,0.0891089108910891,1,0.207920792079208,0.0495049504950495,1,0.257425742574257,0.415841584158416,0.0099009900990099,0.495049504950495,0.099009900990099,0.0099009900990099,1,0.732673267326733,0.0693069306930693,0.336633663366337,0.178217821782178,0.0099009900990099,0.128712871287129,0.940594059405941,0.0693069306930693,0.742574257425743,0.188118811881188,1,1,0.316831683168317,0.118811881188119,0.158415841584158,0.0594059405940594,0.0693069306930693,0.118811881188119,0.792079207920792,0.0198019801980198,1,0.0396039603960396,0.0891089108910891
"Reactome GTP hydrolysis and joining of the 60S ribosomal subunit",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.356435643564356,0.0099009900990099,0.0099009900990099,1,0.99009900990099,0.0198019801980198,1,0.930693069306931,0.0594059405940594,0.247524752475248,0.0099009900990099,0.0099009900990099,1,0.97029702970297,0.0297029702970297,1,0.603960396039604,0.0198019801980198,0.425742574257426,0.495049504950495,1,0.277227722772277,0.0198019801980198,1,0.97029702970297,0.405940594059406,0.0099009900990099,1,0.891089108910891,0.0693069306930693,1,0.831683168316832,0.0198019801980198,1,0.930693069306931,0.0099009900990099,0.534653465346535,0.99009900990099,0.247524752475248,0.0297029702970297,0.792079207920792,1,0.405940594059406,1,0.504950495049505,1,0.99009900990099,0.900990099009901,1,0.940594059405941,0.762376237623762,1,1,0.98019801980198
"Reactome Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.158415841584158,0.0099009900990099,0.0099009900990099,0.702970297029703,0.356435643564356,0.0099009900990099,1,0.861386138613861,0.0099009900990099,0.128712871287129,0.0099009900990099,0.0099009900990099,0.623762376237624,0.0693069306930693,0.0198019801980198,1,0.910891089108911,0.0198019801980198,0.0792079207920792,0.0891089108910891,0.0594059405940594,0.336633663366337,0.178217821782178,1,0.831683168316832,0.316831683168317,0.0099009900990099,0.326732673267327,0.148514851485149,0.0099009900990099,1,0.920792079207921,0.0297029702970297,0.792079207920792,0.386138613861386,0.0099009900990099,1,0.851485148514851,0.0099009900990099,0.158415841584158,0.306930693069307,1,0.97029702970297,0.831683168316832,0.0792079207920792,1,0.346534653465347,0.584158415841584,1,1,0.277227722772277,1,1,0.920792079207921
"Reactome Generation of second messenger molecules",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.603960396039604,0.0099009900990099,0.0099009900990099,1,0.851485148514851,0.0099009900990099,0.0693069306930693,0.0099009900990099,0.0099009900990099,0.732673267326733,0.0099009900990099,0.0099009900990099,1,0.386138613861386,0.0198019801980198,0.0594059405940594,0.0198019801980198,1,0.405940594059406,0.128712871287129,1,0.356435643564356,0.326732673267327,0.0099009900990099,0.504950495049505,0.0099009900990099,0.0099009900990099,1,0.584158415841584,0.0099009900990099,0.435643564356436,0.0891089108910891,0.0198019801980198,1,0.831683168316832,0.0198019801980198,0.861386138613861,0.306930693069307,1,1,0.356435643564356,0.0099009900990099,1,0.0594059405940594,0.0099009900990099,1,0.326732673267327,0.0099009900990099,1,1,0.386138613861386
"Reactome HIV Life Cycle",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0891089108910891,0.0099009900990099,0.0099009900990099,0.316831683168317,0.0099009900990099,0.0198019801980198,1,0.0099009900990099,0.0396039603960396,0.316831683168317,0.0099009900990099,0.0099009900990099,0.762376237623762,0.0495049504950495,0.0099009900990099,1,0.633663366336634,0.0594059405940594,0.217821782178218,0.128712871287129,1,0.623762376237624,0.425742574257426,1,0.0396039603960396,0.227722772277228,0.0099009900990099,0.702970297029703,0.0099009900990099,0.0396039603960396,1,0.198019801980198,0.0297029702970297,0.663366336633663,0.0198019801980198,0.0693069306930693,1,0.227722772277228,0.158415841584158,0.0792079207920792,0.524752475247525,1,0.633663366336634,1,0.0099009900990099,1,0.0198019801980198,0.118811881188119,1,0.930693069306931,0.0099009900990099,1,1,0.198019801980198
"Reactome Host Interactions of HIV factors",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.178217821782178,0.0099009900990099,0.0099009900990099,0.683168316831683,0.0099009900990099,0.0891089108910891,0.148514851485149,0.465346534653465,0.0198019801980198,0.386138613861386,0.0099009900990099,0.0396039603960396,0.524752475247525,0.118811881188119,0.0099009900990099,0.0693069306930693,0.772277227722772,0.217821782178218,0.0594059405940594,0.148514851485149,0.653465346534653,0.722772277227723,0.118811881188119,1,0.574257425742574,0.207920792079208,0.0099009900990099,0.267326732673267,0.0792079207920792,0.0099009900990099,0.0594059405940594,0.841584158415842,0.0099009900990099,0.237623762376238,0.0594059405940594,0.287128712871287,0.158415841584158,0.574257425742574,0.0198019801980198,0.455445544554455,0.0792079207920792,0.0891089108910891,1,1,0.178217821782178,0.188118811881188,0.108910891089109,0.138613861386139,0.0198019801980198,0.98019801980198,0.0099009900990099,1,1,0.0693069306930693
"Reactome IRAK4 deficiency (TLR2/4)",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.297029702970297,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.108910891089109,1,0.772277227722772,0.227722772277228,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0198019801980198,1,0.287128712871287,0.198019801980198,0.306930693069307,0.297029702970297,1,0.297029702970297,1,1,1,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.0099009900990099,0.0891089108910891,1,0.772277227722772,0.0099009900990099,0.0198019801980198,0.0099009900990099,0.168316831683168,1,0.811881188118812,0.0297029702970297,0.0198019801980198,0.0396039603960396,1,0.504950495049505,0.0297029702970297,0.0792079207920792,0.158415841584158,0.148514851485149,0.0891089108910891,1,0.366336633663366,1,1,1
"Reactome IkBA variant leads to EDA-ID",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.118811881188119,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.247524752475248,0.386138613861386,0.0099009900990099,0.237623762376238,1,1,0.138613861386139,0.0594059405940594,0.217821782178218,0.108910891089109,0.138613861386139,0.0099009900990099,0.0594059405940594,0.495049504950495,0.0792079207920792,0.0891089108910891,0.0594059405940594,0.128712871287129,0.297029702970297,0.0099009900990099,0.247524752475248,1,0.0099009900990099,0.0396039603960396,0.0297029702970297,0.227722772277228,0.0297029702970297,0.534653465346535,0.148514851485149,0.0594059405940594,0.247524752475248,0.366336633663366,0.0198019801980198,0.237623762376238,0.940594059405941,0.455445544554455,0.425742574257426,0.0297029702970297,0.336633663366337,1,0.0594059405940594,0.0099009900990099,0.861386138613861,0.0396039603960396,0.0099009900990099,1,0.900990099009901,1,1,0.752475247524752
"Reactome Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.277227722772277,0.0099009900990099,0.0099009900990099,0.128712871287129,0.0099009900990099,0.0099009900990099,0.118811881188119,0.118811881188119,0.0099009900990099,0.198019801980198,0.0099009900990099,0.0099009900990099,0.099009900990099,0.0099009900990099,0.0099009900990099,0.0297029702970297,0.207920792079208,0.0099009900990099,0.396039603960396,0.415841584158416,0.0297029702970297,0.297029702970297,0.0495049504950495,1,0.099009900990099,0.366336633663366,0.0099009900990099,0.148514851485149,0.0099009900990099,0.0099009900990099,0.108910891089109,0.504950495049505,0.0099009900990099,0.198019801980198,0.0099009900990099,0.0099009900990099,0.108910891089109,0.168316831683168,0.0099009900990099,0.752475247524752,0.0495049504950495,1,0.900990099009901,0.455445544554455,0.0099009900990099,0.0495049504950495,0.0198019801980198,0.0099009900990099,0.0198019801980198,0.792079207920792,0.0396039603960396,1,0.0594059405940594,0.0495049504950495
"Reactome Inflammasomes",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.099009900990099,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.0396039603960396,0.0693069306930693,0.663366336633663,0.396039603960396,0.178217821782178,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.138613861386139,0.0099009900990099,1,1,0.485148514851485,0.118811881188119,0.188118811881188,0.0693069306930693,0.0297029702970297,0.217821782178218,0.0396039603960396,0.188118811881188,0.287128712871287,0.0099009900990099,0.0297029702970297,0.0891089108910891,0.0792079207920792,0.0693069306930693,1,0.831683168316832,0.0099009900990099,0.287128712871287,0.0594059405940594,0.0792079207920792,0.762376237623762,0.415841584158416,0.099009900990099,0.0198019801980198,0.0297029702970297,1,1,0.0396039603960396,0.0693069306930693,0.386138613861386,0.534653465346535,1,1,0.465346534653465,1,1,0.128712871287129
"Reactome Influenza Life Cycle",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.108910891089109,0.0099009900990099,0.0099009900990099,1,0.722772277227723,0.0891089108910891,1,0.237623762376238,0.0198019801980198,0.227722772277228,0.0099009900990099,0.0099009900990099,1,0.96039603960396,0.0198019801980198,1,0.227722772277228,0.0099009900990099,0.207920792079208,0.0198019801980198,0.306930693069307,0.396039603960396,0.0891089108910891,1,0.0099009900990099,0.188118811881188,0.0099009900990099,0.940594059405941,0.752475247524752,0.0198019801980198,1,0.475247524752475,0.0099009900990099,0.98019801980198,0.504950495049505,0.0693069306930693,1,0.316831683168317,0.0693069306930693,0.217821782178218,1,1,0.138613861386139,0.99009900990099,0.455445544554455,1,0.445544554455446,0.178217821782178,1,0.881188118811881,0.099009900990099,1,1,0.227722772277228
"Reactome Influenza Viral RNA Transcription and Replication",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.118811881188119,0.0099009900990099,0.0099009900990099,0.97029702970297,0.920792079207921,0.0594059405940594,1,0.415841584158416,0.0396039603960396,0.267326732673267,0.0099009900990099,0.0099009900990099,1,0.920792079207921,0.0297029702970297,1,0.316831683168317,0.0396039603960396,0.217821782178218,0.118811881188119,1,0.376237623762376,0.108910891089109,1,0.0198019801980198,0.188118811881188,0.0099009900990099,0.881188118811881,0.623762376237624,0.0099009900990099,1,0.475247524752475,0.0198019801980198,0.97029702970297,0.653465346534653,0.0792079207920792,1,0.544554455445545,0.138613861386139,0.178217821782178,1,1,0.099009900990099,1,0.287128712871287,1,0.861386138613861,0.297029702970297,1,0.792079207920792,0.0693069306930693,1,1,0.732673267326733
"Reactome Interactions of Rev with host cellular proteins",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0495049504950495,0.0099009900990099,0.0099009900990099,0.861386138613861,0.188118811881188,0.306930693069307,1,0.118811881188119,0.0198019801980198,0.108910891089109,0.0099009900990099,0.0198019801980198,0.96039603960396,0.673267326732673,0.0198019801980198,1,0.544554455445545,0.138613861386139,0.099009900990099,0.0198019801980198,1,0.356435643564356,0.0891089108910891,1,0.326732673267327,0.0594059405940594,0.0099009900990099,0.930693069306931,0.277227722772277,0.0693069306930693,1,0.346534653465347,0.0495049504950495,0.900990099009901,0.099009900990099,0.782178217821782,1,0.108910891089109,0.0495049504950495,0.425742574257426,0.99009900990099,1,0.99009900990099,0.98019801980198,0.465346534653465,1,0.0792079207920792,0.257425742574257,1,0.405940594059406,0.099009900990099,1,1,0.0693069306930693
"Reactome Interactions of Vpr with host cellular proteins",1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.0297029702970297,0.0099009900990099,0.0099009900990099,0.851485148514851,0.178217821782178,0.227722772277228,1,0.366336633663366,0.0594059405940594,0.386138613861386,0.0099009900990099,0.0198019801980198,0.97029702970297,0.326732673267327,0.257425742574257,1,0.366336633663366,0.257425742574257,0.0693069306930693,0.0198019801980198,1,0.247524752475248,0.287128712871287,1,0.188118811881188,0.0891089108910891,0.0099009900990099,0.920792079207921,0.168316831683168,0.118811881188119,1,0.306930693069307,0.0396039603960396,0.920792079207921,0.118811881188119,0.534653465346535,1,0.564356435643564,0.138613861386139,0.425742574257426,0.841584158415842,1,1,1,0.336633663366337,1,0.455445544554455,0.445544554455446,1,0.376237623762376,0.0297029702970297,1,1,0.346534653465347
