"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"Reactome DAP12 interactions",-1.27648561114682e-05,0,-2.28451597690051e-05,-1.22330924447904e-05,0,-1.91575960107193e-05,-1.01917100750506e-05,0,-1.28206771881691e-05,-1.37166874729446e-05,-6.97706556465773e-06,-0.152734412553427,0.022734748545993,-0.275600938116959,-0.291359742903802,-0.0413305692494545,-0.104447628820343,-0.123253376973604,0.0526605229390207,0.221755189199171,-0.0626247984362714,-0.0327478203976978,-0.164533523210252,-0.14519249396002,-0.0513974892225225,0.0827153142666807,-0.121530715369223,-0.000578700520561412,0.326318674056392,0.0263524723885946,-0.0169851366671452,0.0379835097367787,-0.022846670337814,0.0732536901474254,0.0447045959653064,-0.00204947096281546,-0.0322400871968823,-0.0112607208483255,-0.0852986340366313,-0.0480683998848525,-0.0301595902023571,-0.114848150873156,-0.000976555332089828,0.26576695275789,-0.0845776239907634,-0.000518502620400326,0.124339881315864,-0.113056747640582,-0.000250794665322105,0.196331550556483,0.0532787804244051,0.0624407899873137,-0.0575225856037035,-8.1754899810803e-07,0.0522815224371177,0.0666738114915884,0.0479485814666926,-0.0005851082417803,0.0677805560588818,0.0813572500810004,-0.00106099787685398,0.358914248515493,-0.0122313177078501,0.0193199718067278,-0.00106045368965447,0.0923861577950672
"Reactome DAP12 signaling",-2.08189756050788e-05,-9.05044917116905e-06,0,0,-1.51384287825628e-05,0,-1.72572422517152e-05,-1.69308776437228e-05,0,0,-1.06605400629596e-05,-0.169741528361416,-0.0353250779521155,-0.277502014826207,-0.278294396249197,-0.0272629017502032,-0.146975640098955,-0.122506856523263,0.0595335881432326,0.176911570141848,-0.0603838603862695,-0.0338007647446386,-0.189527969081955,-0.127850678659118,-0.0588816338329608,0.0839544775809609,-0.133537871619787,-0.000262641301108873,0.363689951863848,0.0386561951586062,-0.0367148025962911,-0.00674976815031681,-0.0204464421864569,0.0164081446814259,-0.0214365428819674,-0.000440133597521009,-0.0320997177828422,-0.00585473066267208,-0.0952300818977766,-0.0319334332189786,-0.0382017879989396,-0.109997330732742,-0.002795972572784,0.282607291458617,-0.0683368669142827,-0.00171402474448282,0.142952547507456,-0.0764931959022041,-0.000180292736671082,0.152073194667445,0.057596154950696,0.0873517613733858,-0.0468540331102474,-7.20175275979294e-05,0.0553527858281402,0.0709830168504019,0.0542890970906201,-0.000583324283473778,0.000920764339685804,0.0965299995150016,-0.000513935007118385,0.336902663822954,-0.00924963887415272,0.0217560481369085,-0.000434728194245369,0.0973125238923063
"Reactome Death Receptor Signalling",-7.84164222758784e-06,0,-5.55437408353916e-06,-1.10293357989858e-05,-8.7699772653888e-06,-1.57378592204449e-05,-6.21238168585356e-06,-7.54038083400229e-06,-2.13287757089757e-05,-6.3227018076977e-06,-1.7584880898155e-06,-0.198377758272871,-0.024400617227099,-0.285159533505633,-0.372183350893344,0.0168269355693292,-0.0460253871613661,-0.117007067201004,0.0111049929323265,0.148120454085593,-0.0147829410080321,-0.000759425288833153,-0.181973325162072,-0.195930965567117,-0.0314093533081623,-0.0079849724975228,-0.121274924065962,-0.000211721940907543,0.0549828894505415,-0.0663556464840032,0.0100938406880575,-0.00723229070691839,0.0440725699094446,0.0315004929564348,0.0243248899231671,0.00133096439163224,0.0751751568280956,0.0270921998816593,-0.211333535967118,-0.0114251657963436,-0.0820916747167254,-0.0827670460214774,0.0178450623194156,0.150195646206589,-0.0541042263221628,0.025102036324148,0.0489132334049039,-0.0884356082636919,0.0169119924233441,0.106253968246464,0.0571345443870155,-0.0244121695769379,-0.0252656358828765,-2.84822413149913e-05,0.0730428654328066,0.0111963453791061,-0.096219120409513,-0.00120230756014676,0.11019464035509,-0.0466649321173868,-0.00157793243800849,0.383517214346054,-0.0123048452557996,4.8270385023828e-05,0.0496687080915444,-0.00868331631221455
"Reactome Defensins",0,0,0,0,0,0,-2.22075776342172e-05,0,0,0,0,-0.159155557395524,0.125165762813574,-0.237653817205221,-0.387846588930373,-0.0118561269239223,0.17986664377889,-0.0929463558848546,-0.00107599515106518,0.312751299544682,0.0941459405680954,0.167940623242559,-0.127291256091922,-0.234324958059837,0.00344206290820851,0.219973139417463,-0.121944978417133,-0.000297122542304347,0.214149660615964,0.11218787288632,-0.00401464025452533,0.152146074941435,0.128900471003433,-0.00331558505584313,0.222574243646111,-1.90652098916807e-05,-0.0167826568617208,0.00110784799500387,-0.271778522902346,0.0119304180835662,0.0485980713131232,-0.0755304898144618,-0.00222061585369248,0.0193092546747387,0.122834807337272,0.00920567102721787,0.175965728276061,-0.215468968142986,-0.00165289508777732,0.312663305197575,0.13139375206393,0.130088136599945,0.0152794093334391,-1.67098196729484e-05,0.118436877739555,0.0691418574424036,0.176725163849963,-0.000268527069587834,0.0362868970912017,-0.0852500987513098,-0.00342572846528824,0.46429559823199,0.125893242767521,0.00498143286515404,-5.9747122328922e-05,-0.00366827466369889
"Reactome Diseases associated with the TLR signaling cascade",0,-1.20464771621959e-05,0,-1.28478025090992e-05,-6.33570085975461e-06,0,0,-2.20917987878966e-05,0,-7.12945626327441e-06,-1.85234093174062e-05,-0.222874079485975,0.00158415851449658,-0.25613618524752,-0.41000659335096,-0.0531526417718325,0.180207094279565,-0.168533245278586,-0.000382962304286382,0.0725006591708698,0.12521878766747,0.0376769646343965,-0.164986399000906,-0.219359401593047,-0.0643688575415954,0.140601345782236,0.0310636379249981,-0.00245307306948498,0.0953682880396586,0.0234804654247198,0.0265434336633231,0.000495938909980477,-0.0228725962319039,0.0437977330230079,0.0251884263253289,0.0189993482224034,-0.0253780527818892,0.118814641925332,-0.224271728564817,-0.0610700524331618,0.115546778665412,-0.144620157725167,-0.000132073225867193,-0.0109847435059956,0.114049749520035,-0.0375126640157955,0.292035850380038,-0.12935173207807,0.000323834704319126,0.0209907496116818,0.202625555438822,0.0174365678077905,-0.0594910577356706,-1.27848461382451e-05,0.0562118130376169,0.0465255273399913,0.136226149907515,0.00137041582864051,-0.0691433650227495,-0.0554370036685131,-0.000204482901075481,0.257504020250171,0.00717711269767912,-0.0015214615622112,0.00742408609995341,-0.0735207696982692
"Reactome Diseases of Immune System",0,0,-2.31097777469647e-05,-1.74286007180309e-05,0,0,0,-1.68574956923262e-05,0,0,0,-0.221046057422112,0.00168418958388047,-0.253283515339604,-0.470504611659171,-0.0615010333540588,0.202152841149851,-0.166595814609511,-0.000555989949535072,0.052303354154361,0.128927195608563,0.0235616885121188,-0.162471611933425,-0.226036432617763,-0.0662175263498927,0.132120580036626,0.0324745814086292,-0.000853391981136871,0.0856145627161804,0.0324004339608658,0.0158271653936142,-0.0109673132955469,-0.0192549815326036,0.0508966174924673,0.0293246820172157,0.0192161338515499,-0.024294287502487,0.120422075633518,-0.219831225175445,-0.0403093438940472,0.101996093787526,-0.167800497627754,-0.000122100062996294,0.00450259717633162,0.120129952192339,-0.0439308325793182,0.304289942595071,-0.159382319652148,-8.32050861891498e-05,0.0292100108524494,0.200670295121416,0.0244738458712734,-0.0606678310865837,-8.46078790425435e-06,0.065285257581501,0.0422167855093875,0.138432600061092,0.00113547255258301,-0.0671778396943615,-0.0291575052395145,-0.00079375348088325,0.266256717332257,0.00729902956903651,-0.00391273154829496,0.00688183294905429,-0.0788193650383772
"Reactome Downstream TCR signaling",-3.28476127297096e-06,-1.7195950546247e-05,-7.31784367175922e-06,-2.20903471891125e-06,-4.23859074200711e-06,-2.02487634409839e-05,-5.24960389091495e-06,-7.26035227919107e-06,-5.71728840445554e-06,-7.13769191353716e-06,-8.93816721129379e-06,-0.221509440868852,-0.000690554877835752,-0.219603551965948,-0.301056174377133,0.0150940465747725,-0.0302077694770875,-0.0674858435450184,-0.000577566383234303,-0.000778242344820324,-0.0126940118233087,0.0129260059726082,-0.160909747346602,-0.151981408777615,0.00846168645665897,-0.0909952799422761,-0.0979580570563316,-0.00104355491058896,0.0995671835894276,-0.00708951146604245,0.0357205256114345,4.15406072608929e-05,-0.0204630820292882,0.0273169816069693,0.0103650999650215,0.00380530423726525,-0.0322277188361978,0.0260268237437956,-0.128910452690603,0.0483012901369818,-0.0997322263193227,-0.110425304564278,0.000193198582967281,0.0554103084126029,0.0158140776714768,0.020845047116473,0.0407285631003763,-0.0527059937341297,0.00741418020703085,0.0163050440133291,0.00196154301009247,-0.00109852816160047,-0.00973582231832305,-1.10525514472988e-05,0.0165415703302109,-0.011711456963443,-0.0910904387213236,0.000333657311311578,-0.043834490935888,-0.00753199207144535,-0.00126398982947225,0.17942937572186,0.0148813568834056,-0.00101461854198185,0.00227782450529457,-0.0536215507666358
"Reactome Downstream signaling events of B Cell Receptor (BCR)",-1.553534377354e-05,-7.64360406747019e-06,0,-7.7302836115889e-06,-5.05359982308562e-06,-7.66978635791283e-06,0,-4.24531062277671e-06,0,-2.19533812099531e-05,-6.48481695826235e-06,-0.231105961118026,-0.000683726012649406,-0.187814013649002,-0.282237370628756,0.0270252905741454,0.00585198062808518,-0.0636248175027717,-0.000542166051945115,-0.088901898262156,-0.0277769335112606,0.00940932092205772,-0.174010948014817,-0.145170998036786,0.0462179500247847,-0.101594390443024,-0.0687046822695937,-0.00107572437706157,-0.048336185192503,-0.0421569754804819,0.0731913354126028,0.0356165396926446,-0.0182293022909906,0.0885503063988317,0.0340615400687611,0.013278881389857,-0.033303030805203,0.0160386951450282,-0.131018932350413,0.0768672767165666,-0.110460314827802,-0.064872736848395,-0.000462446084822543,-0.0701801407450462,0.0116622970260888,0.0186975543790399,0.0284243020287242,-0.111119864881774,-0.000922800090389181,0.0295260558298241,-0.00917547635464847,-0.00779137031279325,-0.0178506276692292,-2.50412505964162e-05,0.045888773774012,-0.000681850925804024,-0.0479263960089615,0.00130672377272537,-0.0484381251517624,-0.0141386327194764,-0.000761939226935823,0.096493609494885,0.0464286642475714,-0.00149809838192527,0.0031343439776305,-0.0823212218265238
"Reactome Early Phase of HIV Life Cycle",0,-4.53227127779188e-05,0,-2.92498673874256e-05,-3.47340914684176e-05,0,0,0,0,0,-1.51515174471996e-07,-0.156492572407504,-0.0123298211194006,-0.114836522447523,-0.395000213424358,0.0195788903037954,-0.110022601396737,-0.104795509949122,-0.000235764222261172,-0.0829880872311387,-0.0465864676661442,0.0157963174584235,-0.166946203927808,-0.1416600918829,-0.0815814414933883,-0.0790540705152689,-0.124111807292502,-0.000784117991555921,-0.0622866007122556,-0.0721702520163325,0.0158102198550794,-0.0265930029687359,-0.018461919181094,-0.0030453183161216,0.0381282343186963,-0.000164137546995867,-0.0364736502866428,0.0442301125959471,-0.00889006572437899,-0.0534246246609119,-0.123789730046123,0.158514210408841,-0.00119231862959743,-0.120072932365962,-0.0231885787777588,0.0408171936067415,-0.0389297310549428,-0.125891679119436,-8.69682416134351e-05,-0.183869258936938,-0.0102607944710865,-0.0409227377060443,-0.014727949281398,-1.0651426137934e-05,0.025246534019981,-0.0172913064767616,0.0528974923478699,-0.000383991037261447,-0.127860414219204,-0.0569172179494232,-0.000469195556381194,0.0241538113350413,-0.00664256863510657,-0.00225745570114996,-0.00394271500792522,-0.0161067161114122
"Reactome Endosomal/Vacuolar pathway",0,0,0,0,0,0,0,0,0,0,0,-0.112061906481692,-0.0179635959990087,0.115634299618338,-0.392205733537812,-0.0522089380591351,0.676232143718667,0.0109466121067509,0.191699779399389,-0.213605493281278,-0.0986964139445861,-0.0154214970844572,-0.136698366961901,-0.17390322619728,-0.0315740760233226,-0.120018058129496,-0.14358297893951,-6.46036064277303e-05,-0.0944418427983924,-0.0286112451784564,-0.00205074716198836,-0.0292275151519659,-0.0177568820762596,0.00573813111350187,-0.0169822573806929,-2.64430069064326e-05,0.181028524339225,-0.0185300739611085,0.0296789082708589,-0.0446491973840311,-0.105444656801519,-0.128695952210338,-0.000860019824804602,0.0152124338894313,0.188465948047371,-0.0347604046178713,0.903821169880868,-0.308354073066528,-0.000135254496454175,0.192332069758564,-0.117254152356208,-0.00424300133516741,-0.0386456024510161,-1.42045656314853e-06,0.0596548029753456,-0.0660586741112945,0.131065600293182,-0.00047720117278029,0.313392115001403,0.959275902381452,-0.000598554098918891,0.531416585779468,-0.0489303393935314,0.0328924133161659,-0.000281888005201941,0.161717227006559
"Reactome Energy dependent regulation of mTOR by LKB1-AMPK",0,0,0,0,0,0,-3.81589507291932e-05,0,-2.564168312008e-05,0,0,-0.118967009707915,0.015267439368183,-0.263113021824952,-0.297402053979963,0.132186368372288,-0.168294399307697,-0.00604455963424869,-0.000879494429190676,-0.112636748184227,-0.0920934671897395,0.0511054618075339,-0.0967741821915229,-0.148073134116776,-0.0412873378848957,-0.129038038239943,-0.164886839626546,-0.000912376884127969,-0.00537232441372537,-0.0882605255553548,0.0342553319094529,0.0119862569506778,0.139817937102358,0.0501439764788935,0.243188604605067,-0.000494841555720831,-0.00104692889581802,-0.0207066666600348,-0.240476861767332,-0.0257560170296671,-0.161720268471152,0.0328584097857392,-0.00410928345215004,-0.104115603653973,-0.11050356771222,0.0203192656174856,-0.1909041512004,-0.139337142421087,-0.000125902638406405,0.0741806426301467,-0.0984371692321606,-0.00892067489950033,-0.0432815719234412,-2.63185769779848e-05,-0.00818487502725251,0.00143047975107535,-0.0348901882765935,-0.00126082755558397,-0.0637868410631655,-0.0923057026973729,-0.000376076578498329,0.0540771192920992,-0.00523866117830548,-0.000126898355355719,-0.00111054276730034,-0.0753112155279264
"Reactome Eukaryotic Translation Elongation",-2.50070825796538e-05,-4.2318848510037e-06,0,-1.11053274145876e-05,-2.18113686181752e-05,0,-1.1103401394834e-05,-2.67188098397448e-05,-8.88896790193691e-06,-5.19280744121391e-06,0,-0.208781415999608,-0.0427597205131473,-0.253176537584428,-0.38646622506547,0.0859622067424664,-0.124506790323231,-0.266746357766258,-0.000670547926105906,0.0833445973937118,-0.108789616378248,-0.0330268753215528,-0.147022072061456,-0.178871197588672,0.0742954091119796,-0.0199963777005945,-0.136102801383192,-0.00114319015503477,0.0456020562840373,-0.0721857481614849,-0.039216621263003,0.0101928980515715,-0.0207601950151593,-0.0273868990246223,-0.0348963034124939,-0.000545028233164146,0.218604331514985,-0.0271996257236638,-0.179823306900374,0.0337579799361958,-0.116596271729172,-0.183383670383146,-0.00268311139164627,0.0223417881698515,-0.0771305926499619,0.101313801939404,-0.0755901458688331,-0.226301032936965,-0.000460790967933285,-0.00152506415408037,-0.0735114865400317,-0.0412522240905706,0.0347294923599711,-6.93167866227099e-05,-0.0486938110767561,0.00793668864924592,-0.0160384752282671,-0.000433987429099457,0.192590004986268,-0.0897248868377283,-0.000109412556667779,0.223428357535972,-0.0859083433437054,-0.00209772696822557,-0.00169146279703164,0.110937590645517
"Reactome Eukaryotic Translation Initiation",-1.24147093038065e-05,-2.10130125727703e-05,-1.44627760027262e-05,-1.07683625693308e-05,-7.2130145103873e-06,-1.48960672007283e-05,-9.49390979422903e-06,-2.50358624313285e-06,0,-1.34394955463088e-05,-1.64717458489247e-05,-0.214531327748945,-0.0438019520857148,-0.26532492318713,-0.434529760804663,0.0946508130633639,-0.0733072949303083,-0.197810337917877,-0.00063004951854128,-0.0258579291039271,-0.0971650899455797,-0.0347358305556516,-0.139752029544444,-0.193045999009857,0.0605632837082039,-0.00590001267929085,-0.102323681850277,-0.000276713928938823,0.0109898247341884,-0.0847551941106188,-0.0373307949250909,-0.0395632056729753,-0.0047769796893807,-0.031805827205656,-0.0328921365934605,-0.00028358205113791,0.00886892491084578,0.0458614034698934,-0.231104649494376,0.0401031796902175,-0.100884394759578,-0.12886252243067,-0.000398279325972623,-0.038473349007158,-0.087631114732588,0.105930973112858,-0.0803276328071258,-0.208855726540014,-0.000366178388915916,-0.0222357930174286,-0.0900229546190618,-0.00484359192834525,0.0311802023583696,-1.39137439702716e-05,-0.00958416834266419,0.0162866034014975,0.0133604674680014,-0.000344474701425987,0.054273833629552,-0.082346801534336,-0.000234644559919699,0.0559425986060945,-0.0501380177468214,-0.000684871347442991,-0.00184177043955634,0.0225356104666079
"Reactome Eukaryotic Translation Termination",-1.11071540118057e-05,0,0,-5.07621135245105e-06,-6.49690452030991e-06,-2.21190488552059e-05,0,0,-2.45813170145535e-05,-3.62224787653865e-06,-1.06915538310163e-05,-0.213798969205909,-0.0303803759491706,-0.239109797564892,-0.397400655881541,0.0878086924316846,-0.118478630461241,-0.222326558385528,-0.00190546897001592,0.0355150595314215,-0.107509892208466,-0.0333337033400408,-0.138971258812127,-0.18517737991708,0.0772372664163965,-0.0187879129506381,-0.0649359149009539,-0.00199876229140406,0.0413944921139358,-0.0803692072631318,-0.0371426436410753,-0.0446916809170253,-0.0282713619937557,-0.0293694317048738,-0.0414062783226234,-0.000606436743941063,0.0264845399124123,-0.0273815767660767,-0.194499769761783,0.0511205889668636,-0.114340522697714,-0.128994596970805,-0.00185490559815776,0.017720688426122,-0.0840783073621408,0.0960367387210871,-0.0754462669904757,-0.163418268263721,-0.00082118448067057,0.0612789909771902,-0.0297607364884849,-0.0423217551479653,0.0273568286360348,-1.37420925101097e-05,-0.0390633819596986,0.0124532924433476,-0.0496178679058567,-0.00259500055789795,0.0703425150917058,-0.0878699994546194,-0.0010547586371218,0.0762160350696737,-0.0972288084662138,-0.000678502310054076,-0.000475198756227318,0.0394015708084603
